theta_sat,theta_res,vGn_alpha,vGn_n 
0.596975,0.080113,-0.440554,1.514129
0.539848,0.030747,-0.189314,1.018773
0.430896,0.025937,-0.934135,2.191085
0.446523,0.099348,-0.667060,1.553028
0.487716,0.023756,-0.236047,2.279548
0.374640,0.056229,-0.508465,1.757013
0.438062,0.066340,-0.344925,2.859709
0.447424,0.056334,-0.505298,2.391529
0.482586,0.066980,-0.694988,2.912333
0.575408,0.094836,-0.899806,1.247657
0.376897,0.048290,-0.322845,1.664155
0.491978,0.031049,-0.984793,1.112246
0.546293,0.005528,-0.717356,2.820714
0.341133,0.023927,-0.655962,1.161485
0.492976,0.024195,-0.653104,1.026163
0.534066,0.039527,-0.470333,1.314962
0.410983,0.004487,-0.399230,1.981348
0.388623,0.097832,-0.351442,1.468661
0.353160,0.053826,-0.224250,2.505399
0.566547,0.046879,-0.557652,1.006672
0.410332,0.031349,-0.824303,1.402790
0.321514,0.073377,-0.658334,1.217034
0.422434,0.096027,-0.701559,2.542914
0.385391,0.066007,-0.271891,1.944181
0.307592,0.064312,-0.742224,2.212343
0.598553,0.083785,-0.739516,2.398057
0.470427,0.090874,-0.638788,1.377084
0.343346,0.073779,-0.371483,2.461463
0.479761,0.091943,-0.895173,1.033278
0.594366,0.013640,-0.142998,2.106798
0.415976,0.001303,-0.755286,1.525859
0.522359,0.010564,-0.148670,2.520574
0.460221,0.039161,-0.741570,1.393721
0.566117,0.096337,-0.165502,1.260790
0.329659,0.059836,-0.052941,2.276387
0.397981,0.071836,-0.037916,1.454094
0.396877,0.034467,-0.916589,1.527393
0.522572,0.047813,-0.277371,1.353703
0.445215,0.063529,-0.947246,1.855071
0.536741,0.046317,-0.537393,2.366185
0.362580,0.020801,-0.148165,2.582087
0.481714,0.024717,-0.678570,1.581148
0.474651,0.019932,-0.846753,2.081789
0.341262,0.047060,-0.481460,2.884796
0.430175,0.032847,-0.724010,2.396401
0.405606,0.021315,-0.769016,2.756675
0.353116,0.095735,-0.543712,2.190115
0.366133,0.061806,-0.427871,2.405559
0.597449,0.089874,-0.147302,1.846053
0.355843,0.014956,-0.106278,1.585104
0.417266,0.050463,-0.713396,1.529782
0.489796,0.029735,-0.407410,1.569226
0.430757,0.037599,-0.705221,1.870432
0.366820,0.057589,-0.448720,2.473496
0.419160,0.094588,-0.292925,2.541919
0.345008,0.098987,-0.631301,2.243096
0.466582,0.035732,-0.433337,1.341460
0.322275,0.026281,-0.433716,2.131302
0.539230,0.056214,-0.407308,1.061871
0.363927,0.009461,-0.928555,2.771073
0.436722,0.084812,-0.627628,2.933167
0.387551,0.044645,-0.665413,2.448451
0.349166,0.030645,-0.686882,1.689319
0.499299,0.060280,-0.898131,2.575095
0.532522,0.002965,-0.630196,1.613264
0.460920,0.090444,-0.881476,2.386946
0.327765,0.023413,-0.117811,2.280823
0.439829,0.058164,-0.153217,2.047649
0.484745,0.018559,-0.214669,1.474745
0.551265,0.078034,-0.085416,1.952740
0.574100,0.071633,-0.811879,1.374571
0.476529,0.036474,-0.675006,2.355085
0.482335,0.027413,-0.891306,2.390458
0.589068,0.036358,-0.229103,2.307664
0.428224,0.082016,-0.235278,2.098877
0.532125,0.061954,-0.860897,1.584882
0.423997,0.085309,-0.443406,1.586512
0.522478,0.093359,-0.822950,2.024593
0.439201,0.026434,-0.142032,1.915084
0.330272,0.050181,-0.670851,1.401705
0.480691,0.012468,-0.276189,1.089209
0.458858,0.061569,-0.772854,2.701633
0.377620,0.085130,-0.500206,1.996425
0.472669,0.068301,-0.489069,2.490462
0.553491,0.030263,-0.052808,2.438445
0.434576,0.075522,-0.716173,1.756736
0.532256,0.076179,-0.021409,2.939283
0.503848,0.021073,-0.528729,1.945646
0.447062,0.040422,-0.362573,1.991079
0.346190,0.089236,-0.640870,1.281374
0.425559,0.039753,-0.455797,1.272224
0.333862,0.001246,-0.779065,2.358530
0.526421,0.074105,-0.940755,2.266360
0.441136,0.062851,-0.844106,2.935647
0.326098,0.091206,-0.535063,1.790109
0.497982,0.058178,-0.298371,1.515359
0.557214,0.087873,-0.819459,1.285406
0.573071,0.053985,-0.130677,2.095319
0.568763,0.053786,-0.925240,2.313721
0.464432,0.037951,-0.865757,2.672110
0.539321,0.068962,-0.376906,1.875904
0.465567,0.047662,-0.232727,1.777543
0.534644,0.003234,-0.655051,1.743742
0.596509,0.020252,-0.279163,2.050164
0.383888,0.081309,-0.517081,2.741148
0.442579,0.015811,-0.468935,2.403845
0.544510,0.023385,-0.333679,2.499192
0.442109,0.011005,-0.467405,2.232941
0.544233,0.094785,-0.461496,2.218157
0.434438,0.016527,-0.541109,2.298164
0.395584,0.054405,-0.688195,1.800479
0.459878,0.017202,-0.935489,2.416562
0.494695,0.026200,-0.805229,1.077975
0.527203,0.023307,-0.507219,1.073041
0.513972,0.067918,-0.599597,1.449626
0.501381,0.077003,-0.495240,1.534643
0.579949,0.059343,-0.882343,1.619221
0.386661,0.013862,-0.776645,1.581938
0.441169,0.048276,-0.714175,2.726524
0.515465,0.041561,-0.732311,1.745361
0.411217,0.087671,-0.965677,1.281797
0.325260,0.042194,-0.859812,2.699638
0.427539,0.014311,-0.308621,1.987048
0.438141,0.005266,-0.625286,2.065452
0.423336,0.095977,-0.717949,1.790235
0.501226,0.098056,-0.794370,2.581840
0.362667,0.087819,-0.819687,1.500335
0.439888,0.002787,-0.249155,1.789664
0.482932,0.094102,-0.188380,1.729818
0.538153,0.058283,-0.632253,2.377263
0.528448,0.092992,-0.148486,1.059816
0.307422,0.007247,-0.635757,1.699079
0.420435,0.079025,-0.723594,2.343820
0.576066,0.007357,-0.617107,1.048791
0.486285,0.082428,-0.356076,2.950914
0.545284,0.032176,-0.259751,1.359109
0.489893,0.004912,-0.092399,2.698154
0.570267,0.012069,-0.923602,1.946832
0.497592,0.043524,-0.372177,2.564151
0.331712,0.014932,-0.904784,2.509967
0.313766,0.057440,-0.571834,1.879818
0.477858,0.071136,-0.039336,1.672599
0.565874,0.048173,-0.831966,2.666418
0.431086,0.092268,-0.145281,2.860147
0.532609,0.032943,-0.180287,1.333202
0.545476,0.075894,-0.304750,1.103260
0.440594,0.069389,-0.361367,2.441556
0.568376,0.077436,-0.689902,1.670575
0.587814,0.089119,-0.435258,2.165060
0.323939,0.051542,-0.925991,2.193323
0.395673,0.071426,-0.767529,2.616005
0.520084,0.097202,-0.512623,2.694411
0.327037,0.097378,-0.149336,1.044835
0.483103,0.032391,-0.977304,2.920900
0.459359,0.067524,-0.936156,2.727821
0.484386,0.043108,-0.386111,2.570887
0.374415,0.095514,-0.906960,1.940610
0.467223,0.034967,-0.752049,1.976721
0.599373,0.027988,-0.753393,2.086392
0.495491,0.010718,-0.040069,1.472890
0.333489,0.082450,-0.454174,2.523744
0.353576,0.008461,-0.507562,2.610083
0.328237,0.094333,-0.558492,2.180293
0.359466,0.041587,-0.820438,2.134502
0.421392,0.032452,-0.123238,2.352037
0.475674,0.050184,-0.920335,2.503367
0.314030,0.043407,-0.974493,1.003445
0.319740,0.029132,-0.544825,2.528134
0.446028,0.055673,-0.717694,1.752380
0.565735,0.071181,-0.078158,2.006668
0.518205,0.087961,-0.586916,2.545555
0.373514,0.020337,-0.810331,2.817251
0.375342,0.004042,-0.972840,1.499046
0.567583,0.065293,-0.223431,2.265485
0.408703,0.048367,-0.121851,2.297578
0.478766,0.053585,-0.404687,1.879698
0.544990,0.022312,-0.357963,2.002002
0.316598,0.063705,-0.937747,2.246122
0.476294,0.010085,-0.112791,2.008750
0.510705,0.005433,-0.173455,1.991720
0.590862,0.053511,-0.051464,1.614735
0.302265,0.048827,-0.201794,1.973433
0.496562,0.023062,-0.122811,2.017209
0.429386,0.090551,-0.125785,1.645877
0.362478,0.078195,-0.181585,2.904202
0.320517,0.037225,-0.227983,2.369143
0.531998,0.046037,-0.943350,1.538209
0.329279,0.070234,-0.309915,1.930551
0.509415,0.010151,-0.809965,2.461723
0.583422,0.084786,-0.200375,2.921666
0.543542,0.073631,-0.788608,2.440582
0.536325,0.074214,-0.076762,1.396836
0.423815,0.044336,-0.278713,1.459649
0.580194,0.062699,-0.315815,1.166341
0.564308,0.029422,-0.251002,1.576637
0.452234,0.006257,-0.168468,1.051085
0.462420,0.030953,-0.331865,2.835677
0.417651,0.002235,-0.141753,1.152640
0.327263,0.017771,-0.142783,1.460431
0.353048,0.053799,-0.025255,2.718952
0.338621,0.019162,-0.622585,1.659589
0.578096,0.021579,-0.656620,1.817966
0.560154,0.057789,-0.292552,1.278050
0.430251,0.037571,-0.352901,2.533086
0.338371,0.062663,-0.253479,2.646727
0.480454,0.012366,-0.348116,1.678482
0.591549,0.053787,-0.045108,2.817415
0.466303,0.096553,-0.335540,2.555614
0.551078,0.020951,-0.238603,2.486838
0.578692,0.009627,-0.793153,2.686742
0.508079,0.092709,-0.326315,2.428067
0.310467,0.077023,-0.788757,2.791988
0.405799,0.082659,-0.910577,2.299623
0.306251,0.044409,-0.163627,1.431757
0.476990,0.037504,-0.414443,2.430101
0.596061,0.025889,-0.672030,1.284578
0.337674,0.025072,-0.853504,2.279055
0.482454,0.070967,-0.925073,1.660117
0.592997,0.049234,-0.340630,1.299750
0.536610,0.007509,-0.430248,2.198759
0.391082,0.087233,-0.631880,1.269254
0.511269,0.015059,-0.951426,2.977605
0.495992,0.015888,-0.379752,1.610366
0.505080,0.040149,-0.042212,2.303762
0.361743,0.055918,-0.513792,2.735705
0.395314,0.082999,-0.963356,2.825243
0.435361,0.088621,-0.651787,2.466256
0.444306,0.027057,-0.754626,2.386302
0.568490,0.028851,-0.186966,1.362824
0.309512,0.056727,-0.810103,2.929967
0.432670,0.089508,-0.644425,2.467159
0.324449,0.016480,-0.270791,2.658119
0.365343,0.042570,-0.419155,1.853444
0.392438,0.019048,-0.693845,2.173925
0.355123,0.008820,-0.046091,2.153539
0.425652,0.045878,-0.275398,1.481945
0.430119,0.017233,-0.017278,1.078882
0.538757,0.033220,-0.297937,1.325755
0.574565,0.064522,-0.943843,2.337532
0.565501,0.090503,-0.958388,1.042084
0.578611,0.069423,-0.258351,2.882786
0.428102,0.079296,-0.565836,1.231513
0.546232,0.018588,-0.531389,2.507589
0.492728,0.056637,-0.565127,1.161903
0.538196,0.062471,-0.608042,1.148918
0.464752,0.021259,-0.903651,1.118899
0.361842,0.006331,-0.426957,2.453274
0.517200,0.066790,-0.672838,1.547351
0.561832,0.088711,-0.420041,2.194125
0.405425,0.052984,-0.234381,1.567398
0.544273,0.061499,-0.296282,2.797859
0.402103,0.006819,-0.505700,2.450765
0.597567,0.047865,-0.619662,2.313321
0.499573,0.010043,-0.662785,2.006433
0.431178,0.083664,-0.099523,2.814845
0.479985,0.038843,-0.057999,1.784578
0.342897,0.077391,-0.308246,1.850790
0.382772,0.037631,-0.535822,1.522617
0.516386,0.093378,-0.634735,1.394417
0.321260,0.062645,-0.752699,1.693022
0.435769,0.070535,-0.909421,1.059770
0.425854,0.051395,-0.848957,1.947323
0.471876,0.046121,-0.711413,2.236280
0.351588,0.011887,-0.043124,2.223922
0.470673,0.012619,-0.926081,2.674789
0.577291,0.006514,-0.340959,2.146989
0.540537,0.053897,-0.044461,2.361565
0.502621,0.065333,-0.353615,2.521779
0.503579,0.045839,-0.713904,1.944391
0.598736,0.020782,-0.781207,2.212585
0.359283,0.031717,-0.666542,2.624792
0.496990,0.034452,-0.651700,2.610796
0.502170,0.074335,-0.502837,1.224423
0.334017,0.052956,-0.615505,1.656111
0.525456,0.024421,-0.850627,2.634193
0.354384,0.029178,-0.587454,1.389246
0.431754,0.096223,-0.508889,1.223851
0.405211,0.082263,-0.801095,1.795370
0.315880,0.036874,-0.939194,1.782864
0.526296,0.081274,-0.771331,2.483133
0.573548,0.096848,-0.261122,1.140073
0.420229,0.050781,-0.221007,1.171221
0.537566,0.096397,-0.569959,2.867577
0.411690,0.095909,-0.288768,2.327625
0.568794,0.037532,-0.203551,1.738980
0.570803,0.069407,-0.208852,1.521284
0.539706,0.016595,-0.252951,1.886672
0.303940,0.072564,-0.275054,1.897031
0.584367,0.002251,-0.884613,2.763776
0.560794,0.015742,-0.734436,2.158778
0.327199,0.092452,-0.017383,1.333464
0.369568,0.046943,-0.500996,2.999502
0.448851,0.055118,-0.474024,1.968512
0.487274,0.024762,-0.046910,2.801057
0.404423,0.074484,-0.683232,1.600629
0.440868,0.075595,-0.766289,1.991923
0.463144,0.062514,-0.583217,1.426714
0.578659,0.066173,-0.697456,1.997169
0.341093,0.033978,-0.071037,1.132934
0.582824,0.048802,-0.299980,1.921716
0.370053,0.040783,-0.155482,2.439786
0.378402,0.051939,-0.891806,1.302943
0.388498,0.006918,-0.619807,2.481893
0.567027,0.058494,-0.914435,2.943186
0.302158,0.097347,-0.038180,2.899316
0.384992,0.021084,-0.618227,2.505516
0.522787,0.091634,-0.296476,2.009457
0.544295,0.037117,-0.813021,1.053550
0.442841,0.092428,-0.944286,1.563645
0.419793,0.056435,-0.118484,1.864735
0.506768,0.082478,-0.725675,1.840624
0.512222,0.006414,-0.184784,1.598641
0.561096,0.062013,-0.647258,2.927355
0.539140,0.022830,-0.031874,2.048180
0.385028,0.055778,-0.869383,2.798237
0.325669,0.077863,-0.824179,1.728962
0.380463,0.075938,-0.715086,1.213701
0.513556,0.001562,-0.976870,1.275074
0.454254,0.041601,-0.347846,1.946703
0.417981,0.067280,-0.805086,2.413477
0.361385,0.050326,-0.870501,2.968335
0.438047,0.046863,-0.323816,2.078741
0.546791,0.070950,-0.218472,2.529385
0.352170,0.076484,-0.823063,2.025130
0.563904,0.040759,-0.911154,1.633303
0.553070,0.053007,-0.502674,2.762717
0.311301,0.026933,-0.622835,2.619221
0.354281,0.096441,-0.035434,1.207978
0.493297,0.079142,-0.838798,1.827873
0.310632,0.076725,-0.072669,1.301503
0.468911,0.043346,-0.318807,1.666338
0.496613,0.024862,-0.932663,1.802322
0.358535,0.012485,-0.908010,1.293702
0.402721,0.091179,-0.380970,2.247812
0.584044,0.054225,-0.607083,2.787844
0.454754,0.016004,-0.281368,1.348887
0.394435,0.085926,-0.256684,1.519242
0.344717,0.010731,-0.393540,2.488776
0.557119,0.093617,-0.932943,2.889190
0.367695,0.073087,-0.323040,2.517349
0.513375,0.087678,-0.927903,1.320111
0.472415,0.080021,-0.444399,1.376846
0.572232,0.004571,-0.055273,1.767099
0.359198,0.030061,-0.393176,2.970022
0.330164,0.018749,-0.185943,1.021875
0.420615,0.079998,-0.761456,1.767348
0.506396,0.095443,-0.243710,2.916823
0.568419,0.030563,-0.633067,2.549905
0.460784,0.018051,-0.857503,2.670653
0.584317,0.060687,-0.294543,2.699825
0.345921,0.044344,-0.450255,2.797140
0.374952,0.032333,-0.848668,2.964327
0.429548,0.093958,-0.345600,1.751982
0.463625,0.063837,-0.478334,1.237985
0.300603,0.027448,-0.598146,2.517657
0.531120,0.015010,-0.260683,2.899150
0.556519,0.072713,-0.673241,2.689077
0.395728,0.067411,-0.534623,1.140612
0.395450,0.047179,-0.395586,1.525321
0.546197,0.035119,-0.207640,2.476021
0.515027,0.072999,-0.077399,1.933349
0.550318,0.091342,-0.447918,2.748115
0.596434,0.008853,-0.239194,1.443531
0.533965,0.032927,-0.729356,1.625394
0.337246,0.083223,-0.212917,1.642834
0.448468,0.028497,-0.251462,2.884852
0.346934,0.095836,-0.671173,1.130707
0.458530,0.051929,-0.237268,1.980393
0.320124,0.085798,-0.612294,1.167475
0.558587,0.057485,-0.286046,1.322875
0.502105,0.099024,-0.808187,1.722924
0.414658,0.046930,-0.521558,2.029461
0.398696,0.015079,-0.571516,1.095739
0.598243,0.097505,-0.805470,1.324003
0.421750,0.027815,-0.730252,1.057914
0.501740,0.013809,-0.222998,2.639335
0.453489,0.054137,-0.228920,1.326891
0.547149,0.002751,-0.389671,2.919038
0.433308,0.064376,-0.772497,2.810000
0.438648,0.043968,-0.639513,1.311538
0.500567,0.047289,-0.327342,1.157732
0.416053,0.038634,-0.667295,2.496896
0.484190,0.078326,-0.105788,1.583172
0.328546,0.075530,-0.167877,2.703742
0.300885,0.091504,-0.431817,2.110439
0.382316,0.053080,-0.356846,2.273337
0.361419,0.050871,-0.612658,1.036475
0.506852,0.027193,-0.360375,2.950680
0.543977,0.088849,-0.899340,2.524537
0.448999,0.031553,-0.073634,2.802530
0.426003,0.027831,-0.173801,1.521593
0.409176,0.090697,-0.331258,2.686554
0.544409,0.022940,-0.645553,2.640136
0.417580,0.029320,-0.785158,1.506371
0.566178,0.075721,-0.607331,1.722233
0.408935,0.003422,-0.026609,1.911829
0.429968,0.067510,-0.028949,1.171523
0.310098,0.046748,-0.747747,1.284963
0.561480,0.050250,-0.893924,1.281196
0.543593,0.064259,-0.388375,2.880279
0.397394,0.057003,-0.564896,1.884283
0.486161,0.014470,-0.171485,1.964119
0.537128,0.023967,-0.870771,1.182809
0.434401,0.042984,-0.843587,2.966432
0.562765,0.005805,-0.345399,1.404209
0.300045,0.024345,-0.082485,1.749553
0.322937,0.004775,-0.419301,1.538083
0.509974,0.081658,-0.860530,2.011978
0.323949,0.073601,-0.265110,2.187484
0.427211,0.017027,-0.349441,2.281677
0.405490,0.063750,-0.547808,2.837210
0.370664,0.033291,-0.739266,1.564490
0.342789,0.064491,-0.212367,2.092310
0.385252,0.078404,-0.581309,2.028943
0.428733,0.096810,-0.317697,2.905481
0.541089,0.085079,-0.060294,1.218409
0.516907,0.089890,-0.670148,2.839518
0.344521,0.021088,-0.894860,2.618863
0.560735,0.072647,-0.277685,1.531428
0.439375,0.007194,-0.864844,1.898787
0.451934,0.094475,-0.326185,1.743556
0.486404,0.061909,-0.341435,2.975288
0.431016,0.017493,-0.924051,2.809737
0.469113,0.008491,-0.028039,2.678808
0.562180,0.006432,-0.210983,1.663260
0.468559,0.086767,-0.457841,2.363464
0.392191,0.063815,-0.562854,1.028289
0.527252,0.076081,-0.384010,1.860112
0.507571,0.060826,-0.861804,1.431518
0.564511,0.090191,-0.081794,2.722227
0.470058,0.004751,-0.011729,1.449265
0.530019,0.060033,-0.805464,1.461090
0.478220,0.076394,-0.460301,1.197754
0.349180,0.093537,-0.475869,2.926634
0.538930,0.009938,-0.699027,2.975875
0.377893,0.078738,-0.540059,2.708553
0.475798,0.032778,-0.657265,1.043950
0.597224,0.066812,-0.967278,2.679892
0.582335,0.002106,-0.157292,2.016726
0.578384,0.076837,-0.952094,1.672716
0.379784,0.016369,-0.199356,1.317479
0.409797,0.099490,-0.314154,1.194106
0.461596,0.031398,-0.902397,2.585741
0.416395,0.003139,-0.159059,2.381477
0.487784,0.006710,-0.677433,1.111988
0.498805,0.018735,-0.835475,1.387266
0.348368,0.054175,-0.314928,2.356193
0.535562,0.098880,-0.461340,2.942030
0.555014,0.020596,-0.173428,2.294403
0.360792,0.080194,-0.133027,1.414715
0.398499,0.034769,-0.998039,2.056421
0.414616,0.095674,-0.357245,2.815190
0.326922,0.039833,-0.594113,2.187058
0.431774,0.033102,-0.914071,1.088325
0.571685,0.089250,-0.886016,2.154673
0.337905,0.035297,-0.739397,1.779590
0.467719,0.077213,-0.108232,2.291490
0.410806,0.003751,-0.766160,1.111202
0.582144,0.041616,-0.286604,1.955834
0.538496,0.043823,-0.132469,2.529521
0.547332,0.025259,-0.164025,1.305746
0.577058,0.027934,-0.297882,2.308957
0.530817,0.024607,-0.937718,2.836803
0.387344,0.048413,-0.898758,2.827534
0.335052,0.041991,-0.866125,2.990120
0.546381,0.037553,-0.603985,1.138537
0.579527,0.038079,-0.209009,2.867698
0.317614,0.050068,-0.839492,1.427888
0.390098,0.080506,-0.868785,1.259338
0.343107,0.032955,-0.717864,1.165214
0.538845,0.077605,-0.058679,1.599918
0.523444,0.082862,-0.530707,1.601680
0.451769,0.018603,-0.298811,2.815646
0.489587,0.024562,-0.866413,2.303479
0.422555,0.058808,-0.922673,1.429872
0.431844,0.050934,-0.851748,2.443795
0.482497,0.040645,-0.900568,2.606301
0.352764,0.072371,-0.487521,1.676706
0.537714,0.018649,-0.845318,1.941490
0.416350,0.044163,-0.209715,1.140888
0.339978,0.001906,-0.388946,2.650076
0.464292,0.066954,-0.773675,2.267564
0.514329,0.060993,-0.769649,2.786783
0.584744,0.026945,-0.743000,2.504270
0.514115,0.010656,-0.901843,1.264838
0.586973,0.004332,-0.956277,2.141884
0.393376,0.033508,-0.562584,2.896244
0.482962,0.028279,-0.767679,2.166675
0.442745,0.096685,-0.685149,1.968647
0.591760,0.080622,-0.097134,1.151205
0.539187,0.019923,-0.374699,2.041369
0.475247,0.010246,-0.147083,2.149719
0.327803,0.004980,-0.701643,2.989285
0.537469,0.035129,-0.646149,1.548703
0.488553,0.006624,-0.084767,2.336638
0.586197,0.094268,-0.271169,1.391455
0.302410,0.093295,-0.116871,1.878021
0.524465,0.030508,-0.316935,1.490050
0.444065,0.044894,-0.083348,1.479233
0.448517,0.003433,-0.114922,1.644934
0.330666,0.045533,-0.440079,2.494577
0.392786,0.067284,-0.195789,2.101007
0.451284,0.061265,-0.991628,1.197893
0.380457,0.069575,-0.965518,2.053977
0.469660,0.017998,-0.841868,2.063523
0.456015,0.027281,-0.697186,1.086441
0.545226,0.071798,-0.254147,2.046002
0.462794,0.017121,-0.589060,2.004691
0.454052,0.027958,-0.266626,1.442900
0.582901,0.059306,-0.028153,1.497824
0.302513,0.099991,-0.804765,1.214150
0.441802,0.043984,-0.505483,2.882896
0.436909,0.009079,-0.455007,2.558248
0.334491,0.064935,-0.653516,1.350022
0.449072,0.044183,-0.172034,2.857513
0.351775,0.069244,-0.597527,2.286038
0.573165,0.083987,-0.338946,2.160596
0.455005,0.060585,-0.863202,1.362061
0.576979,0.056927,-0.829913,2.005802
0.377010,0.031439,-0.051841,2.627261
0.476356,0.015280,-0.418563,2.253345
0.500873,0.083412,-0.101077,2.801579
0.355812,0.039640,-0.977027,2.979598
0.560427,0.050173,-0.353893,1.512317
0.570456,0.010274,-0.146942,1.497299
0.429884,0.030761,-0.572847,2.757061
0.569763,0.024216,-0.985694,2.770988
0.575158,0.054016,-0.908619,2.201850
0.541521,0.087701,-0.383217,1.552101
0.302833,0.072866,-0.200101,1.267282
0.468696,0.025577,-0.265899,2.182907
0.585382,0.011635,-0.787614,2.295083
0.321826,0.064198,-0.942820,2.779101
0.388167,0.042505,-0.734610,1.006024
0.426648,0.062708,-0.354493,2.406318
0.413860,0.046720,-0.502551,2.224055
0.507201,0.037002,-0.415373,1.661473
0.366567,0.071390,-0.493299,1.552232
0.570010,0.071510,-0.311658,2.756245
0.424337,0.083619,-0.754566,1.586034
0.561906,0.008343,-0.685200,1.517589
0.581216,0.004653,-0.346728,2.984634
0.484420,0.088637,-0.825945,1.102745
0.568006,0.037694,-0.122711,2.106112
0.540927,0.042556,-0.673641,2.372266
0.450028,0.089281,-0.332124,2.442536
0.302660,0.022177,-0.980114,1.131130
0.411120,0.052378,-0.087502,1.212801
0.439796,0.039210,-0.141619,1.608569
0.557988,0.003939,-0.462965,1.856158
0.348774,0.052400,-0.437419,2.393290
0.543998,0.007927,-0.246563,1.098304
0.509031,0.056680,-0.406413,2.436688
0.533614,0.088469,-0.337501,2.296635
0.523332,0.093558,-0.834351,1.363187
0.354905,0.062749,-0.350383,2.013029
0.590124,0.038795,-0.123723,1.548224
0.303522,0.042041,-0.260429,1.490674
0.549530,0.093863,-0.782379,1.739143
0.376689,0.058744,-0.726096,2.611789
0.364367,0.017620,-0.780936,2.314490
0.469288,0.039359,-0.669523,1.972502
0.422615,0.027104,-0.088010,2.977846
0.358202,0.019878,-0.781506,2.182570
0.586751,0.072155,-0.221844,2.261587
0.359868,0.008381,-0.167632,1.125977
0.312083,0.044232,-0.176605,2.515214
0.552319,0.098560,-0.572045,2.491744
0.532589,0.092885,-0.868536,1.471501
0.373675,0.069591,-0.933548,1.375320
0.399944,0.062297,-0.493855,1.503509
0.478618,0.042719,-0.082070,2.557973
0.531637,0.070596,-0.184996,2.241930
0.416319,0.048827,-0.254902,2.123496
0.477071,0.009309,-0.459379,2.535472
0.305003,0.053020,-0.155710,1.141579
0.350826,0.087213,-0.778014,1.978844
0.386327,0.007978,-0.259183,2.185512
0.434034,0.098721,-0.623772,2.882410
0.315130,0.074125,-0.412855,2.731066
0.520887,0.082551,-0.976730,1.026877
0.593242,0.066133,-0.265343,1.837404
0.441452,0.074854,-0.100496,2.430259
0.429397,0.098627,-0.400787,2.161013
0.343600,0.099315,-0.456719,2.633091
0.566475,0.090899,-0.592999,1.448121
0.514360,0.039047,-0.434960,2.663451
0.511857,0.024171,-0.190327,2.404814
0.361276,0.047375,-0.380292,1.616032
0.498844,0.006731,-0.945889,1.383662
0.569524,0.074855,-0.921373,1.526008
0.581113,0.051853,-0.074586,2.881002
0.471469,0.019982,-0.202631,1.579935
0.544918,0.082460,-0.920449,2.062731
0.554804,0.013137,-0.806936,2.033764
0.368498,0.055000,-0.507298,2.513113
0.431385,0.072396,-0.876060,2.151294
0.389715,0.017709,-0.102097,1.876524
0.547276,0.025352,-0.574321,2.980558
0.514592,0.048330,-0.351979,1.232046
0.426553,0.080814,-0.593854,1.915915
0.443720,0.016582,-0.884919,1.078179
0.482103,0.064849,-0.421441,1.971761
0.572786,0.034023,-0.592400,1.481092
0.394635,0.023685,-0.965618,1.648166
0.583839,0.049651,-0.720588,2.298852
0.544827,0.008687,-0.879261,1.900686
0.305728,0.013574,-0.952025,1.390962
0.502699,0.003673,-0.798535,2.120435
0.419620,0.075022,-0.389165,2.601939
0.322072,0.030147,-0.961771,2.700443
0.570423,0.055176,-0.996863,2.420948
0.351476,0.070878,-0.961616,2.418068
0.561122,0.024063,-0.929486,1.803551
0.587176,0.044861,-0.834501,1.812261
0.534585,0.081192,-0.293578,1.880043
0.395211,0.068867,-0.568610,2.983830
0.506315,0.049517,-0.114583,2.791005
0.344062,0.066604,-0.952795,1.896425
0.427519,0.026339,-0.045821,2.477819
0.442174,0.085462,-0.394555,1.458219
0.424501,0.065818,-0.100934,1.951047
0.488283,0.076051,-0.907747,2.410905
0.459396,0.097536,-0.580262,1.920967
0.444783,0.031383,-0.283814,1.259792
0.549797,0.023429,-0.581762,2.291118
0.339490,0.016278,-0.210278,1.898540
0.308136,0.044455,-0.843073,2.032335
0.495770,0.005165,-0.236455,1.360671
0.571863,0.022355,-0.637818,1.635606
0.594349,0.004185,-0.745533,2.331895
0.506506,0.061074,-0.998589,2.679517
0.342813,0.078615,-0.816654,1.484770
0.388087,0.012223,-0.095907,2.744414
0.317439,0.063157,-0.515082,1.163385
0.392059,0.016390,-0.268640,1.290073
0.512986,0.056186,-0.484235,1.101089
0.442338,0.079535,-0.690372,1.795027
0.425673,0.025053,-0.205221,1.672913
0.360311,0.044302,-0.190818,2.554098
0.475853,0.012012,-0.204043,1.869131
0.481541,0.075251,-0.156718,1.935202
0.585885,0.035038,-0.071619,2.087798
0.474524,0.091448,-0.162703,1.071527
0.320313,0.054381,-0.763150,2.130385
0.544144,0.047749,-0.711757,2.523953
0.408962,0.048481,-0.094438,1.240001
0.500473,0.099626,-0.909583,2.146252
0.334266,0.037194,-0.494841,1.616549
0.443827,0.011138,-0.181486,2.915093
0.378738,0.045315,-0.200200,2.979844
0.349885,0.009274,-0.451010,2.016204
0.346846,0.001807,-0.392273,2.257118
0.580282,0.023090,-0.069373,2.215043
0.309250,0.047364,-0.928979,1.426194
0.455847,0.025677,-0.862131,2.881292
0.575042,0.073978,-0.888162,2.888368
0.397602,0.009732,-0.228453,1.627269
0.465915,0.007899,-0.458126,1.885388
0.306079,0.002985,-0.912456,2.876908
0.366841,0.017336,-0.121409,1.937224
0.444640,0.032070,-0.412205,1.099039
0.586348,0.077308,-0.669082,2.225670
0.320402,0.009371,-0.463455,1.113981
0.393976,0.042000,-0.910359,2.243726
