theta_sat,theta_res,vGn_alpha,vGn_n 
0.511563,0.014513,-0.181607,2.495039
0.561199,0.007287,-0.368435,2.373430
0.548905,0.071750,-0.536911,2.537364
0.389442,0.005824,-0.935019,1.885917
0.376028,0.019049,-0.352923,2.895036
0.435675,0.097622,-0.338061,1.024995
0.582313,0.034354,-0.780280,1.195095
0.448753,0.095260,-0.648535,1.085295
0.358415,0.035817,-0.630624,2.399836
0.362158,0.040572,-0.279830,1.023749
0.367033,0.099161,-0.691249,2.206086
0.345359,0.069469,-0.796529,2.611170
0.326236,0.070219,-0.133472,2.188504
0.517378,0.047907,-0.910406,2.954105
0.351261,0.087464,-0.443065,2.031197
0.398693,0.076876,-0.594922,1.980098
0.564871,0.036505,-0.741395,1.945070
0.574187,0.088842,-0.387430,1.791035
0.352970,0.076005,-0.396749,1.088452
0.352592,0.043631,-0.540350,1.925725
0.339629,0.006282,-0.373437,2.928820
0.513792,0.092776,-0.629006,2.096728
0.386717,0.026655,-0.926568,1.606981
0.301321,0.080270,-0.474371,2.645340
0.567981,0.086207,-0.691621,1.450628
0.378887,0.031825,-0.833410,1.017738
0.484698,0.041628,-0.379925,2.670008
0.492358,0.081934,-0.589304,1.921127
0.571300,0.079980,-0.412560,2.167571
0.376221,0.058837,-0.831642,1.865801
0.476185,0.042385,-0.549089,2.558801
0.389992,0.034651,-0.850741,1.519480
0.381880,0.051295,-0.658190,1.503103
0.422272,0.084624,-0.983803,2.238489
0.347285,0.009367,-0.748489,1.916775
0.393208,0.046487,-0.364669,1.768139
0.512144,0.085609,-0.602744,2.584739
0.453968,0.062923,-0.793477,2.563950
0.339658,0.088812,-0.225792,2.356444
0.409090,0.019470,-0.978534,2.927585
0.309462,0.055879,-0.337327,1.126775
0.420598,0.068083,-0.113679,2.447858
0.367588,0.066229,-0.657984,2.357717
0.457295,0.054079,-0.542257,2.717771
0.561337,0.023039,-0.396081,1.259850
0.488418,0.007059,-0.263865,1.618655
0.492373,0.084185,-0.552001,2.095084
0.478682,0.019340,-0.968500,1.047010
0.599099,0.063165,-0.289089,2.210226
0.590292,0.030150,-0.693991,1.114296
0.519504,0.066734,-0.844642,2.391080
0.361318,0.085626,-0.834273,2.326839
0.438920,0.027632,-0.791413,2.726389
0.491072,0.020377,-0.360862,1.711231
0.584829,0.005979,-0.606376,2.785388
0.335604,0.091441,-0.703183,2.281933
0.376529,0.024332,-0.853716,1.830075
0.447730,0.076860,-0.841247,2.900224
0.598057,0.004932,-0.850550,2.272544
0.595428,0.076263,-0.204483,1.398127
0.449819,0.096630,-0.058363,1.732260
0.597248,0.018759,-0.473454,2.155445
0.535889,0.058704,-0.694371,2.513838
0.316718,0.061390,-0.965643,2.190733
0.537119,0.042787,-0.089132,2.615015
0.556293,0.095197,-0.573949,1.238562
0.327884,0.044615,-0.332518,2.784513
0.392295,0.034229,-0.947074,1.337430
0.481539,0.071819,-0.282471,2.302000
0.515523,0.076567,-0.087077,2.800207
0.496018,0.033236,-0.133006,1.370977
0.319148,0.074661,-0.067034,1.213288
0.472088,0.097833,-0.322805,1.199046
0.575549,0.026322,-0.893337,2.544632
0.523889,0.047305,-0.768816,1.017914
0.491064,0.041883,-0.779640,2.322209
0.353610,0.032906,-0.430953,1.977351
0.424980,0.085209,-0.559921,1.657653
0.481224,0.020721,-0.312648,1.338108
0.313995,0.074686,-0.555041,1.444657
0.313873,0.027118,-0.902360,2.824714
0.365678,0.004583,-0.886746,1.736038
0.594047,0.088942,-0.542588,2.724597
0.334764,0.065422,-0.317199,1.901870
0.356967,0.074455,-0.305252,1.492296
0.569837,0.019903,-0.349816,1.866973
0.566415,0.022180,-0.678250,2.225021
0.362870,0.037625,-0.451270,1.780653
0.450350,0.064953,-0.579778,1.996170
0.377579,0.090846,-0.237039,1.840432
0.584121,0.040423,-0.473992,1.107043
0.568026,0.016306,-0.816087,1.735921
0.431167,0.083198,-0.100599,1.988439
0.408514,0.028928,-0.149640,1.603775
0.467365,0.088969,-0.738191,2.183628
0.356574,0.018961,-0.095536,1.527898
0.393356,0.016242,-0.580133,1.625721
0.362844,0.063294,-0.209780,1.609224
0.437295,0.001243,-0.836151,2.803310
0.499603,0.075760,-0.240712,2.097055
0.503317,0.042519,-0.650711,2.388054
0.397806,0.064153,-0.535541,1.587956
0.448891,0.033334,-0.520600,2.254816
0.597609,0.040780,-0.392928,2.513590
0.561896,0.008401,-0.977549,2.763328
0.514186,0.020182,-0.956732,2.689695
0.595665,0.051573,-0.058862,1.782506
0.426963,0.089237,-0.837167,1.139566
0.443637,0.020770,-0.867063,1.570693
0.376403,0.007513,-0.625013,2.321686
0.526390,0.015690,-0.528808,1.117030
0.396972,0.076676,-0.514384,2.311527
0.497178,0.013971,-0.582250,1.724715
0.574763,0.008744,-0.353793,2.962807
0.403734,0.006605,-0.362098,2.450368
0.373344,0.001728,-0.971752,2.088522
0.405032,0.090652,-0.828550,2.043174
0.498634,0.089326,-0.591563,1.614870
0.480464,0.024339,-0.881266,2.030682
0.529156,0.007416,-0.172980,1.332520
0.549544,0.090664,-0.762913,2.526034
0.414177,0.094746,-0.372647,2.742361
0.432201,0.020307,-0.132873,2.086821
0.490717,0.049053,-0.536371,1.484279
0.416974,0.025009,-0.654135,2.995267
0.372846,0.095032,-0.852533,1.292088
0.348326,0.018583,-0.709536,1.953133
0.336426,0.025699,-0.889039,2.530940
0.558990,0.064070,-0.482117,2.335733
0.469832,0.084480,-0.481018,1.617928
0.407740,0.010280,-0.759951,1.391223
0.328923,0.056069,-0.086784,2.527491
0.312187,0.097149,-0.022213,1.624763
0.441501,0.039651,-0.849327,1.000639
0.496224,0.072382,-0.723077,1.041905
0.372141,0.089033,-0.161848,1.274730
0.530665,0.031757,-0.948321,2.133305
0.368272,0.044126,-0.675749,2.883415
0.337447,0.065397,-0.399302,1.941099
0.438148,0.094008,-0.538537,2.969878
0.397469,0.081307,-0.153652,2.731775
0.451752,0.088228,-0.768336,1.051650
0.316603,0.019445,-0.764018,1.236979
0.425518,0.096746,-0.176858,2.418722
0.370697,0.045126,-0.494657,2.261375
0.329335,0.079083,-0.941977,1.163117
0.371646,0.071447,-0.535599,2.250753
0.424089,0.058800,-0.087567,2.003556
0.596699,0.068742,-0.400676,2.879670
0.316805,0.003420,-0.883990,2.384082
0.458971,0.068979,-0.134542,1.025025
0.357223,0.037102,-0.393349,1.221654
0.598104,0.048075,-0.163198,2.198918
0.591707,0.016404,-0.664712,1.064006
0.531157,0.040913,-0.972936,1.828194
0.307028,0.084801,-0.708570,1.538500
0.315769,0.005007,-0.126344,1.511133
0.378422,0.015460,-0.421182,1.080046
0.308825,0.061984,-0.586289,2.761794
0.377082,0.033649,-0.892654,1.507595
0.444497,0.044772,-0.964135,1.621973
0.405559,0.010881,-0.444200,1.786613
0.469770,0.093912,-0.180662,2.556441
0.535507,0.054576,-0.380723,1.260034
0.589090,0.005810,-0.354779,1.776793
0.398710,0.019407,-0.171778,2.325126
0.377239,0.077462,-0.120009,1.461526
0.384045,0.087083,-0.607123,1.944403
0.418858,0.037027,-0.196260,2.491983
0.379189,0.070087,-0.118858,1.455719
0.330623,0.055256,-0.231284,1.203437
0.570489,0.068239,-0.426387,2.190979
0.474575,0.052720,-0.776306,1.457009
0.549102,0.066924,-0.088211,1.414112
0.454601,0.021202,-0.690214,2.127742
0.517292,0.033217,-0.299121,1.013621
0.356915,0.066662,-0.671264,2.552849
0.430794,0.032417,-0.538884,2.405920
0.354249,0.092990,-0.558802,2.060730
0.338876,0.093575,-0.290154,1.564782
0.545923,0.084863,-0.604592,2.752493
0.590766,0.038358,-0.034235,1.212677
0.374719,0.028975,-0.726903,1.705008
0.554855,0.041056,-0.566841,1.027853
0.312136,0.057722,-0.958316,1.703420
0.544023,0.022296,-0.478458,1.895499
0.321960,0.022636,-0.150221,2.966268
0.525606,0.070332,-0.581974,1.191788
0.324986,0.014069,-0.704828,2.420446
0.334890,0.045039,-0.293793,1.116428
0.484558,0.060700,-0.603938,2.220244
0.402088,0.019548,-0.313719,2.398482
0.516270,0.040354,-0.760820,1.684841
0.300717,0.063121,-0.591167,1.508740
0.455815,0.016687,-0.618963,1.844467
0.305596,0.092551,-0.680433,2.156917
0.592207,0.090724,-0.867291,2.967490
0.599893,0.064525,-0.106943,1.334191
0.469909,0.057808,-0.139998,2.514127
0.421626,0.048830,-0.367573,1.313625
0.585835,0.018921,-0.897018,1.820254
0.534751,0.083747,-0.286667,2.781382
0.512522,0.034848,-0.369092,2.925635
0.588583,0.056676,-0.324078,1.955313
0.397593,0.081335,-0.276906,2.854899
0.324242,0.089533,-0.531679,1.391069
0.515330,0.005906,-0.808203,2.921249
0.302094,0.018885,-0.064193,2.753572
0.574076,0.033417,-0.078045,2.622397
0.580506,0.096478,-0.663036,2.705777
0.362620,0.039155,-0.016527,2.364351
0.576869,0.073920,-0.547691,2.198594
0.501174,0.037862,-0.901207,1.797537
0.331210,0.049731,-0.619831,1.681918
0.525557,0.051150,-0.590982,1.119269
0.522451,0.047401,-0.119262,2.316039
0.471098,0.012854,-0.498683,1.336475
0.402993,0.077814,-0.614433,1.462341
0.352013,0.057968,-0.617767,1.629871
0.545559,0.043910,-0.463832,2.891350
0.307096,0.086725,-0.621380,2.591459
0.394783,0.062345,-0.746978,1.949376
0.335324,0.093661,-0.544963,2.595912
0.465172,0.080684,-0.620851,1.201400
0.339960,0.053335,-0.730320,2.268435
0.362993,0.092238,-0.571578,1.512937
0.312928,0.081510,-0.937331,2.014947
0.364401,0.019094,-0.744834,2.441753
0.581626,0.042770,-0.585158,1.775347
0.329417,0.086589,-0.947932,2.860932
0.587599,0.020362,-0.248824,2.408290
0.582142,0.056412,-0.081419,2.340049
0.533183,0.087182,-0.387683,1.270079
0.550966,0.098036,-0.736836,2.516591
0.528471,0.089700,-0.653030,1.541392
0.448429,0.076730,-0.471886,1.352459
0.574169,0.099936,-0.025501,2.777633
0.434036,0.046310,-0.180214,2.011008
0.426426,0.039705,-0.898210,1.280758
0.560787,0.022935,-0.925105,2.455021
0.547530,0.099671,-0.794648,2.532864
0.510835,0.047446,-0.747699,1.985552
0.316896,0.012408,-0.779880,2.725110
0.406200,0.049776,-0.823003,1.831640
0.593167,0.055004,-0.038967,1.270859
0.405425,0.048815,-0.578842,1.157824
0.591438,0.092330,-0.330577,2.310092
0.538239,0.079850,-0.445845,1.624595
0.424415,0.029318,-0.070739,2.203506
0.528276,0.092283,-0.617596,2.830419
0.564576,0.064422,-0.590630,1.625185
0.405907,0.012302,-0.331670,2.472754
0.305400,0.095106,-0.709280,2.199464
0.578933,0.095995,-0.200981,1.475425
0.536701,0.012248,-0.696985,1.134166
0.424594,0.042236,-0.309733,2.422919
0.574914,0.015658,-0.747950,1.647061
0.345081,0.021301,-0.596355,1.217653
0.463831,0.032040,-0.596992,1.823858
0.330664,0.078361,-0.696195,1.449579
0.343195,0.072433,-0.897377,2.911093
0.336666,0.030018,-0.162513,2.179831
0.372908,0.016626,-0.373785,1.598466
0.334255,0.074510,-0.551230,2.392351
0.429509,0.074204,-0.764986,2.769698
0.407237,0.011236,-0.570988,2.939670
0.526323,0.021397,-0.569049,1.864070
0.555534,0.016201,-0.135875,1.330075
0.554154,0.080469,-0.438279,1.771940
0.430513,0.043369,-0.818771,1.102989
0.350091,0.012628,-0.806747,2.766748
0.333550,0.002554,-0.552367,2.744965
0.395563,0.049573,-0.635752,2.070330
0.494309,0.061274,-0.973148,2.849447
0.498382,0.033016,-0.158026,2.451806
0.579313,0.089114,-0.726398,2.400051
0.550266,0.084732,-0.584726,2.515410
0.364103,0.008389,-0.682597,1.087875
0.535683,0.093007,-0.609360,2.021376
0.412697,0.097997,-0.943466,2.397677
0.485498,0.013758,-0.011571,2.174286
0.403366,0.092124,-0.634752,1.682955
0.437452,0.099293,-0.656416,2.510799
0.341308,0.034772,-0.544378,2.676615
0.430962,0.099556,-0.447636,1.905159
0.372534,0.044991,-0.087990,2.398231
0.314756,0.029788,-0.979871,1.975914
0.534681,0.028845,-0.521561,2.472284
0.490382,0.069161,-0.842160,1.787969
0.391677,0.095745,-0.686642,1.005694
0.595101,0.046178,-0.770119,2.007863
0.417579,0.064844,-0.199472,1.296432
0.516998,0.031203,-0.246678,1.786946
0.348773,0.083910,-0.097272,2.471015
0.320668,0.038058,-0.336689,1.255017
0.443898,0.023240,-0.307748,2.326481
0.523669,0.085705,-0.819051,1.015390
0.337140,0.050491,-0.350961,2.094077
0.579708,0.010872,-0.137963,2.151103
0.502951,0.057240,-0.125233,2.641139
0.439601,0.028995,-0.553034,1.735775
0.315341,0.054127,-0.754051,2.678259
0.369796,0.021795,-0.013361,1.967899
0.324529,0.043696,-0.706710,1.649570
0.376936,0.035062,-0.562478,2.099187
0.305448,0.062718,-0.796765,1.770671
0.462527,0.024983,-0.325301,1.532871
0.512597,0.027611,-0.770976,2.938867
0.516734,0.009286,-0.820736,2.844093
0.415306,0.048484,-0.605906,2.741916
0.392905,0.059498,-0.236472,1.104654
0.338916,0.068605,-0.190175,1.832888
0.521533,0.037814,-0.150824,1.242585
0.502117,0.041371,-0.442640,2.474290
0.304079,0.018350,-0.679816,2.723832
0.558372,0.045465,-0.300080,1.807856
0.322859,0.087673,-0.594439,1.007194
0.599232,0.071394,-0.530651,2.328919
0.580552,0.060307,-0.069296,1.801310
0.340338,0.050881,-0.690039,2.668647
0.400771,0.077245,-0.186172,2.674959
0.476613,0.053311,-0.983181,2.821495
0.545335,0.038754,-0.992043,2.540380
0.375171,0.074839,-0.791580,1.154479
0.482381,0.026729,-0.968200,1.067494
0.479933,0.056572,-0.162559,2.206208
0.486887,0.013044,-0.983388,2.138786
0.396283,0.029019,-0.730352,1.855459
0.397011,0.076617,-0.294085,1.562155
0.483300,0.053110,-0.201635,2.540728
0.563535,0.062574,-0.572393,1.475384
0.347661,0.037231,-0.641731,2.600818
0.431593,0.060581,-0.887922,2.233517
0.337342,0.012478,-0.014079,1.351454
0.373141,0.014810,-0.520179,1.004188
0.362607,0.073926,-0.788681,2.657635
0.485578,0.092135,-0.312340,1.076089
0.423028,0.087879,-0.051166,2.425237
0.363385,0.099134,-0.629202,2.714725
0.316371,0.046906,-0.483226,1.829393
0.320488,0.008175,-0.678755,1.831345
0.481411,0.028683,-0.562307,1.552713
0.459661,0.035879,-0.706134,1.904567
0.456623,0.067997,-0.182751,2.872080
0.363015,0.025131,-0.137078,1.940834
0.417732,0.087753,-0.837643,1.075016
0.426062,0.045679,-0.416118,1.530301
0.352850,0.061135,-0.923409,1.514129
0.400087,0.078844,-0.738710,1.018773
0.413697,0.057875,-0.442136,2.191085
0.510724,0.068128,-0.230752,1.553028
0.539935,0.019973,-0.638678,2.279548
0.587988,0.014676,-0.846558,1.757013
0.312736,0.030131,-0.924052,2.859709
0.463061,0.063578,-0.258655,2.391529
0.462334,0.035770,-0.840771,2.912333
0.542392,0.016234,-0.291646,1.247657
0.348935,0.041772,-0.533102,1.664155
0.372661,0.052699,-0.699862,1.112246
0.320638,0.080762,-0.536796,2.820714
0.436830,0.043894,-0.304563,1.161485
0.487550,0.048219,-0.389030,1.026163
0.498555,0.031114,-0.464256,1.314962
0.360748,0.090141,-0.696040,1.981348
0.316676,0.054809,-0.346279,1.468661
0.450722,0.069686,-0.248191,2.505399
0.505744,0.062652,-0.670635,1.006672
0.449740,0.076870,-0.401321,1.402790
0.346659,0.087267,-0.148455,1.217034
0.539159,0.039753,-0.204291,2.542914
0.319419,0.092350,-0.608544,1.944181
0.448026,0.040490,-0.432030,2.212343
0.514660,0.073302,-0.360549,2.398057
0.480256,0.050789,-0.227424,1.377084
0.313201,0.082045,-0.889639,2.461463
0.321099,0.067223,-0.918964,1.033278
0.591823,0.020645,-0.666530,2.106798
0.331019,0.047066,-0.280105,1.525859
0.447045,0.044927,-0.087187,2.520574
0.316143,0.055950,-0.035126,1.393721
0.378908,0.076956,-0.061871,1.260790
0.472007,0.023374,-0.425469,2.276387
0.529345,0.050364,-0.193309,1.454094
0.317448,0.096470,-0.966175,1.527393
0.533350,0.065787,-0.821288,1.353703
0.415056,0.058107,-0.185709,1.855071
0.391704,0.054965,-0.661659,2.366185
0.468765,0.041204,-0.579628,2.582087
0.300972,0.067296,-0.893470,1.581148
0.487263,0.045560,-0.176683,2.081789
0.543314,0.042416,-0.247862,2.884796
0.595946,0.079674,-0.516508,2.396401
0.331583,0.018060,-0.117962,2.756675
0.577503,0.062891,-0.493223,2.190115
0.456436,0.009245,-0.278785,2.405559
0.389542,0.022423,-0.480664,1.846053
0.340975,0.033621,-0.239148,1.585104
0.415451,0.016394,-0.895685,1.529782
0.350575,0.053839,-0.185035,1.569226
0.553292,0.070107,-0.164612,1.870432
0.348226,0.024652,-0.945528,2.473496
0.495168,0.075630,-0.413623,2.541919
0.576063,0.091927,-0.159882,2.243096
0.374097,0.049085,-0.642841,1.341460
0.568932,0.070765,-0.506997,2.131302
0.515414,0.037606,-0.201943,1.061871
0.393557,0.009681,-0.463192,2.771073
0.513495,0.058523,-0.373923,2.933167
0.452159,0.025019,-0.293992,2.448451
0.561086,0.082798,-0.222864,1.689319
0.537359,0.005395,-0.276759,2.575095
0.364058,0.015860,-0.650618,1.613264
0.544120,0.090392,-0.752040,2.386946
0.508261,0.097202,-0.485658,2.280823
0.343291,0.004252,-0.034710,2.047649
0.310466,0.054058,-0.949887,1.474745
0.352736,0.014094,-0.232176,1.952740
0.483629,0.087754,-0.226544,1.374571
0.549251,0.089082,-0.234778,2.355085
0.476564,0.072057,-0.659011,2.390458
0.372171,0.069783,-0.398098,2.307664
0.540047,0.029564,-0.684799,2.098877
0.391563,0.065964,-0.681601,1.584882
0.311141,0.092571,-0.788250,1.586512
0.455096,0.028032,-0.217699,2.024593
0.538508,0.091797,-0.244263,1.915084
0.431093,0.066899,-0.082415,1.401705
0.482664,0.064864,-0.746891,1.089209
0.588984,0.068297,-0.375210,2.701633
0.506625,0.088856,-0.397140,1.996425
0.524496,0.072705,-0.172556,2.490462
0.350364,0.073120,-0.801286,2.438445
0.523260,0.025199,-0.858879,1.756736
0.513268,0.095403,-0.467929,2.939283
0.479900,0.053431,-0.483037,1.945646
0.578644,0.051978,-0.656169,1.991079
0.317485,0.048063,-0.571071,1.281374
0.310994,0.064811,-0.356558,1.272224
0.320248,0.001708,-0.184207,2.358530
0.376453,0.001556,-0.433859,2.266360
0.338084,0.093505,-0.357427,2.935647
0.320574,0.051011,-0.941622,1.790109
0.307674,0.072249,-0.824478,1.515359
0.425120,0.036902,-0.377754,1.285406
0.359252,0.089960,-0.587049,2.095319
0.395288,0.044230,-0.058014,2.313721
0.532300,0.041564,-0.588522,2.672110
0.549612,0.019843,-0.996848,1.875904
0.552792,0.035665,-0.089510,1.777543
0.526886,0.001516,-0.025839,1.743742
0.370914,0.061631,-0.879678,2.050164
0.355784,0.038230,-0.689040,2.741148
0.377776,0.037535,-0.441607,2.403845
0.486497,0.056185,-0.540952,2.499192
0.438546,0.035132,-0.136577,2.232941
0.484483,0.072775,-0.875602,2.218157
0.301186,0.037955,-0.710359,2.298164
0.532678,0.070542,-0.735365,1.800479
0.567841,0.016522,-0.874034,2.416562
0.369002,0.020906,-0.862546,1.077975
0.539554,0.060214,-0.563601,1.073041
0.369247,0.010625,-0.784643,1.449626
0.577883,0.074186,-0.347403,1.534643
0.342589,0.067975,-0.883955,1.619221
0.437515,0.084785,-0.464707,1.581938
0.321241,0.028624,-0.405331,2.726524
0.368533,0.035722,-0.235862,1.745361
0.358452,0.012584,-0.172101,1.281797
0.547197,0.069524,-0.842452,2.699638
0.503916,0.068700,-0.715254,1.987048
0.503077,0.076753,-0.790080,2.065452
0.334812,0.024088,-0.927075,1.790235
0.553906,0.080814,-0.697195,2.581840
0.345829,0.060146,-0.681833,1.500335
0.367137,0.064977,-0.966610,1.789664
0.505804,0.048569,-0.524110,1.729818
0.413052,0.002143,-0.586645,2.377263
0.313189,0.096132,-0.389138,1.059816
0.337583,0.024486,-0.805005,1.699079
0.439986,0.049531,-0.487264,2.343820
0.596364,0.037722,-0.861827,1.048791
0.435444,0.092361,-0.595766,2.950914
0.394840,0.093585,-0.058207,1.359109
0.488614,0.079218,-0.370800,2.698154
0.541399,0.065375,-0.470038,1.946832
0.510489,0.047150,-0.038100,2.564151
0.450403,0.010184,-0.878490,2.509967
0.576208,0.062055,-0.490101,1.879818
0.477807,0.040134,-0.481694,1.672599
0.411857,0.065473,-0.073276,2.666418
0.556022,0.087854,-0.402853,2.860147
0.411244,0.087647,-0.592710,1.333202
0.486385,0.021683,-0.024816,1.103260
0.589959,0.094236,-0.191483,2.441556
0.456934,0.096041,-0.431755,1.670575
0.446022,0.091657,-0.941274,2.165060
0.431890,0.074706,-0.782368,2.193323
0.451732,0.049364,-0.328155,2.616005
0.356812,0.071352,-0.012977,2.694411
0.550659,0.093360,-0.139680,1.044835
0.317726,0.025839,-0.988960,2.920900
0.542587,0.087926,-0.479762,2.727821
0.404779,0.046167,-0.786856,2.570887
0.416017,0.012341,-0.486720,1.940610
0.518894,0.015718,-0.702764,1.976721
0.462710,0.033175,-0.229620,2.086392
0.352039,0.097257,-0.229943,1.472890
0.466845,0.063762,-0.837503,2.523744
0.571270,0.084758,-0.660298,2.610083
0.300553,0.086898,-0.314853,2.180293
0.518298,0.099255,-0.284608,2.134502
0.504259,0.051458,-0.993914,2.352037
0.411999,0.049488,-0.127882,2.503367
0.566677,0.095209,-0.275091,1.003445
0.582470,0.051251,-0.921168,2.528134
0.504164,0.008716,-0.847420,1.752380
0.408211,0.069404,-0.346459,2.006668
0.492089,0.066684,-0.774807,2.545555
0.367689,0.076666,-0.373145,2.817251
0.501914,0.079054,-0.943099,1.499046
0.355692,0.080532,-0.461184,2.265485
0.489517,0.098616,-0.067280,2.297578
0.447973,0.034524,-0.208083,1.879698
0.466927,0.099890,-0.097894,2.002002
0.311026,0.020828,-0.585520,2.246122
0.315184,0.099963,-0.625594,2.008750
0.449558,0.082827,-0.893713,1.991720
0.416227,0.022761,-0.906527,1.614735
0.531676,0.013507,-0.319759,1.973433
0.322571,0.014670,-0.624769,2.017209
0.356313,0.085043,-0.229577,1.645877
0.554477,0.020975,-0.471269,2.904202
0.569957,0.039854,-0.767350,2.369143
0.432385,0.030414,-0.083455,1.538209
0.471518,0.066327,-0.648120,1.930551
0.352408,0.096195,-0.542855,2.461723
0.512279,0.084295,-0.850614,2.921666
0.493699,0.089221,-0.074137,2.440582
0.392713,0.084266,-0.872045,1.396836
0.346975,0.045989,-0.756353,1.459649
0.309543,0.010112,-0.175998,1.166341
0.450125,0.084713,-0.586452,1.576637
0.452120,0.063503,-0.963480,1.051085
0.462902,0.099760,-0.063264,2.835677
0.591633,0.055432,-0.576501,1.152640
0.423752,0.081455,-0.914883,1.460431
0.499641,0.015810,-0.620325,2.718952
0.433631,0.025503,-0.839514,1.659589
0.442327,0.011872,-0.174655,1.817966
0.327522,0.097708,-0.738972,1.278050
0.440680,0.072325,-0.467786,2.533086
0.357359,0.012647,-0.684975,2.646727
0.344509,0.040528,-0.803608,1.678482
0.422447,0.096113,-0.941303,2.817415
0.470970,0.029847,-0.507853,2.555614
0.398627,0.047111,-0.860980,2.486838
0.502371,0.080478,-0.840251,2.686742
0.419834,0.041196,-0.092712,2.428067
0.329070,0.096379,-0.172871,2.791988
0.323629,0.019423,-0.241209,2.299623
0.599719,0.012609,-0.974401,1.431757
0.497634,0.054194,-0.721005,2.430101
0.351611,0.050448,-0.249986,1.284578
0.524156,0.032748,-0.858127,2.279055
0.492783,0.093131,-0.785133,1.660117
0.420220,0.028508,-0.609226,1.299750
0.367273,0.062306,-0.514462,2.198759
0.598931,0.091746,-0.494377,1.269254
0.488660,0.016694,-0.338153,2.977605
0.568506,0.061474,-0.876455,1.610366
0.469006,0.094278,-0.155569,2.303762
0.397309,0.025142,-0.363393,2.735705
0.349013,0.068190,-0.771281,2.825243
0.493661,0.067770,-0.636043,2.466256
0.535027,0.030163,-0.313438,2.386302
0.346763,0.003289,-0.295515,1.362824
0.413413,0.083609,-0.798174,2.929967
0.477403,0.056924,-0.067653,2.467159
0.356277,0.014998,-0.251533,2.658119
0.592037,0.087030,-0.029828,1.853444
0.462804,0.096822,-0.529378,2.173925
0.463636,0.024472,-0.825455,2.153539
0.350785,0.080845,-0.840143,1.481945
0.458537,0.098897,-0.249213,1.078882
0.446209,0.058117,-0.965378,1.325755
0.579567,0.027823,-0.936863,2.337532
0.566349,0.068390,-0.363804,1.042084
0.443197,0.095983,-0.054864,2.882786
0.439882,0.053188,-0.591280,1.231513
0.351069,0.070506,-0.242140,2.507589
0.310242,0.005980,-0.240349,1.161903
0.307482,0.026509,-0.250582,1.148918
0.581879,0.044341,-0.593361,1.118899
0.433771,0.066818,-0.991732,2.453274
0.438463,0.081783,-0.101853,1.547351
0.517087,0.025461,-0.291132,2.194125
0.430727,0.032343,-0.508131,1.567398
0.510610,0.052891,-0.031240,2.797859
0.571415,0.009085,-0.392270,2.450765
0.476666,0.048028,-0.922017,2.313321
0.357110,0.038975,-0.523612,2.006433
0.327284,0.009263,-0.857953,2.814845
0.583911,0.032561,-0.042361,1.784578
0.338550,0.007020,-0.285919,1.850790
0.446853,0.022683,-0.021516,1.522617
0.394364,0.091110,-0.884924,1.394417
0.362501,0.037477,-0.675851,1.693022
0.474609,0.059740,-0.839260,1.059770
0.304268,0.023857,-0.754763,1.947323
0.526988,0.087500,-0.492661,2.236280
0.350024,0.025161,-0.508293,2.223922
0.475998,0.081238,-0.932230,2.674789
0.496584,0.047931,-0.469298,2.146989
0.510684,0.079638,-0.977929,2.361565
0.492969,0.048552,-0.027620,2.521779
0.582052,0.028985,-0.144120,1.944391
0.382210,0.098295,-0.021809,2.212585
0.576006,0.088196,-0.023782,2.624792
0.374291,0.096939,-0.205049,2.610796
0.320785,0.098795,-0.728846,1.224423
0.359893,0.049429,-0.645302,1.656111
0.385168,0.083693,-0.257664,2.634193
0.553482,0.047874,-0.603054,1.389246
0.445191,0.029996,-0.864755,1.223851
0.329056,0.042013,-0.024474,1.795370
0.402869,0.013948,-0.110430,1.782864
0.458807,0.018421,-0.605627,2.483133
0.354779,0.068932,-0.168862,1.140073
0.478940,0.070612,-0.609576,1.171221
0.584780,0.005465,-0.063565,2.867577
0.516638,0.024900,-0.283290,2.327625
0.341937,0.061190,-0.252031,1.738980
0.523427,0.087130,-0.618716,1.521284
0.308325,0.064440,-0.924432,1.886672
0.477851,0.002770,-0.335242,1.897031
0.417759,0.001457,-0.448338,2.763776
0.570795,0.075087,-0.276809,2.158778
0.566103,0.037284,-0.316379,1.333464
0.480136,0.065572,-0.190839,2.999502
0.389348,0.085808,-0.873107,1.968512
0.562845,0.094401,-0.171952,2.801057
0.535272,0.080825,-0.366052,1.600629
0.449978,0.090970,-0.943969,1.991923
0.370286,0.003776,-0.056717,1.426714
0.593917,0.033131,-0.596205,1.997169
0.527342,0.041498,-0.337256,1.132934
0.304983,0.052510,-0.018819,1.921716
0.454813,0.018018,-0.233322,2.439786
0.595118,0.025381,-0.922462,1.302943
0.318111,0.034104,-0.157652,2.481893
0.580972,0.075433,-0.740250,2.943186
0.395259,0.032959,-0.962971,2.899316
0.434318,0.025886,-0.510111,2.505516
0.558538,0.003060,-0.732261,2.009457
0.437090,0.096364,-0.098450,1.053550
0.352215,0.019514,-0.655221,1.563645
0.376177,0.095838,-0.571936,1.864735
0.397988,0.064630,-0.993434,1.840624
0.462172,0.050786,-0.076102,1.598641
0.403654,0.014260,-0.288901,2.927355
0.500926,0.064849,-0.119163,2.048180
0.497699,0.078661,-0.053843,2.798237
0.550200,0.062462,-0.369573,1.728962
0.419211,0.023884,-0.987890,1.213701
0.353738,0.083488,-0.103922,1.275074
